rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
298,binary,standard,svd,filter_anova,knn,0.9291303278600398,0.983711827621225,0.6565365495533216,0.7870855040685026,0.6386289078924071,0.0022805829939897665,0.06292672234121706,0.92156452061355,0.7571076308819253,0.0075658072464898085,0.029977873186577297
299,binary,standard,svd,filter_correlation,knn,0.9291303278600398,0.983711827621225,0.6565365495533216,0.7870855040685026,0.6386289078924071,0.0032655973239646002,0.0720649863360449,0.92156452061355,0.7571076308819253,0.0075658072464898085,0.029977873186577297
300,binary,quantile,pca,embedded_l1,mlp_ann,0.9288709099605087,0.8344514743607158,0.8056606107232297,0.8196074077664286,0.9494325179167137,2.3226251523398482,0.0006839310032470333,0.9714779353247609,0.9267083134921892,-0.042607025364252205,-0.10710090572576059
301,binary,standard,pca,filter_chi2,knn,0.9287821086072986,0.9849814043902966,0.6539131016937806,0.7857388728028196,0.920339914030948,0.0022472220007329663,0.0812487639971853,0.92156452061355,0.7571076308819253,0.007217587993748609,0.02863124192089428
302,binary,quantile,svd,ga_selection,svm,0.9286966415577721,0.9237038610082076,0.7004719255903041,0.7958726911255285,0.9348761666035825,1.3586664309938594,0.22386786099135247,0.9759997047666888,0.9386473437523838,-0.04730306320891675,-0.1427746526268553
303,binary,robust,svd,embedded_l1,knn,0.9286086114040536,0.9817893243777011,0.6552180173678602,0.7859061650563369,0.6361938861755111,0.0047444443334825,0.17325586099953696,0.92156452061355,0.7571076308819253,0.00704409079050361,0.028798534174411583
304,binary,standard,svd,none,knn,0.9286083392159976,0.9893569278346188,0.6500085670550776,0.7842474982304046,0.6393546786931842,0.0035987083198657337,0.07022550001662843,0.92156452061355,0.7571076308819253,0.007043818602447627,0.027139867348479285
305,binary,robust,none,wrapper_rfe,decision_tree,0.928608021663266,0.8698536715378399,0.7565169190827463,0.8091953599261577,0.5780010671272343,0.0921044166704329,0.00045450032727479997,0.9346950992495185,0.8264764497588925,-0.006087077586252598,-0.017281089832734797
306,binary,quantile,svd,filter_chi2,decision_tree,0.9282605736100161,0.8749503408161307,0.7482596396390263,0.8066458848542216,0.8391867836911772,0.15360534732462836,0.0003088056594909,0.9346950992495185,0.8264764497588925,-0.00643452563950242,-0.019830564904670833
307,binary,robust,none,ga_selection,knn,0.9282601199632564,0.9879542256859049,0.6491286000070352,0.7830596883477922,0.6455365896376438,0.003974750007425067,0.0722814719968785,0.92156452061355,0.7571076308819253,0.006695599349706427,0.025952057465866818
308,binary,quantile,pca,wrapper_rfe,mlp_ann,0.9278273409545083,0.8340939740032155,0.7995762995541726,0.8163141021261416,0.9515232025590584,2.357377903002392,0.0007768609987882,0.9714779353247609,0.9267083134921892,-0.04365059437025265,-0.11039421136604755
309,binary,quantile,svd,wrapper_sfs,mlp_ann,0.9278254583204554,0.8441274817726764,0.7830572018296053,0.8117793003279218,0.9500904707120804,2.770589513675077,0.0007959859988961999,0.9714779353247609,0.9267083134921892,-0.04365247700430552,-0.1149290131642674
310,binary,quantile,svd,none,decision_tree,0.9274778741731776,0.8702434971109002,0.7491305290128142,0.8050037765987544,0.8400587211695139,0.22721800000484413,0.00036390299404346667,0.9346950992495185,0.8264764497588925,-0.007217225076340927,-0.02147267316013801
311,binary,robust,svd,filter_anova,knn,0.9273039233231729,0.9834236774332986,0.6473896580326638,0.7806799860196046,0.6393650633708287,0.002014097000937867,0.0641772499948274,0.92156452061355,0.7571076308819253,0.0057394027096229205,0.0235723551376793
312,binary,robust,svd,filter_correlation,knn,0.9273039233231729,0.9834236774332986,0.6473896580326638,0.7806799860196046,0.6393650633708287,0.0019331113338314665,0.06436623599923523,0.92156452061355,0.7571076308819253,0.0057394027096229205,0.0235723551376793
313,binary,quantile,svd,embedded_l1,mlp_ann,0.9272191821084621,0.8374075185679287,0.7891585336378893,0.8125613748643291,0.9521553319384483,2.9685286526704053,0.0007781389964899334,0.9714779353247609,0.9267083134921892,-0.044258753216298796,-0.11414693862786007
314,binary,quantile,none,wrapper_sfs,knn,0.9268691936333581,0.9439130811725388,0.6743486485045098,0.78662020196254,0.6489940930398991,0.0110251110066504,0.04303922232550877,0.92156452061355,0.7571076308819253,0.005304673019808082,0.02951257108061467
315,binary,minmax,pca,embedded_l1,knn,0.9267829327020021,0.9842765494426029,0.6443582821863124,0.7785988289414952,0.9231346627551114,0.0024030279989043666,0.07711681933142243,0.92156452061355,0.7571076308819253,0.005218412088452085,0.021491198059569894
316,binary,quantile,pca,none,decision_tree,0.9262606491875663,0.8663691700910766,0.7465292079842684,0.8018809963146433,0.8302130091597423,0.2932579720024174,0.00036823633126909996,0.9346950992495185,0.8264764497588925,-0.008434450061952203,-0.024595453444249182
317,binary,minmax,svd,embedded_l1,knn,0.9260866983375614,0.9782617861274291,0.644775855202018,0.7771695918056468,0.6439922327225108,0.005150457999358533,0.1667515280035635,0.92156452061355,0.7571076308819253,0.0045221777240114225,0.020061960923721478
318,binary,minmax,pca,wrapper_rfe,knn,0.9259132918636684,0.9835157599420356,0.6404469392919188,0.7754871520709532,0.9238514020950225,0.0027912223304155663,0.0689711389907946,0.92156452061355,0.7571076308819253,0.004348771250118455,0.01837952118902786
319,binary,standard,svd,embedded_l1,knn,0.9259127248052188,0.9787743686485325,0.6434811519114746,0.7763779277676849,0.6400019096449373,0.0048106803248325666,0.1651097223317871,0.92156452061355,0.7571076308819253,0.004348204191668814,0.01927029688575954
320,binary,standard,svd,wrapper_rfe,knn,0.9258256473096956,0.9813826468208937,0.641304212154325,0.7755185213781428,0.6353460430086287,0.003844013670459333,0.0952430693238663,0.92156452061355,0.7571076308819253,0.004261126696145645,0.01841089049621747
321,binary,standard,pca,filter_anova,knn,0.9251300026860424,0.9832606015054218,0.6365191431129388,0.7725941362151075,0.91702054332552,0.0027659583235314,0.06463050000214322,0.92156452061355,0.7571076308819253,0.0035654820724924097,0.015486505333182188
322,binary,standard,pca,filter_correlation,knn,0.9251300026860424,0.9832606015054218,0.6365191431129388,0.7725941362151075,0.91702054332552,0.0031835139864899997,0.06332293034453561,0.92156452061355,0.7571076308819253,0.0035654820724924097,0.015486505333182188
323,binary,quantile,pca,wrapper_sfs,mlp_ann,0.9249553260012222,0.8327974095636264,0.7817437758359119,0.8064517940107203,0.9460415517968056,3.0479187219946957,0.0008622223297909667,0.9714779353247609,0.9267083134921892,-0.04652260932353869,-0.12025651948146887
324,binary,standard,pca,none,knn,0.9247820556213572,0.9910140559130847,0.6295713181804256,0.7695742784152987,0.9153353225621236,0.0022785140026825666,0.07088627733173773,0.92156452061355,0.7571076308819253,0.003217535007807193,0.012466647533373343
325,binary,quantile,pca,filter_chi2,decision_tree,0.9246949100788197,0.870611088963582,0.7321666252497779,0.7953928699573621,0.8344508984842264,0.16600606932964482,0.00030315300682550003,0.9346950992495185,0.8264764497588925,-0.010000189170698892,-0.031083579801530314
326,binary,minmax,pca,none,knn,0.9245210953228429,0.9903272950949896,0.6286998614519966,0.7686451645739912,0.9177857465182907,0.002364569333925167,0.0699021249893121,0.92156452061355,0.7571076308819253,0.002956574709292892,0.011537533692065893
327,binary,robust,pca,none,knn,0.9241732389875095,0.9909404539301042,0.6265268931773335,0.7671509401409432,0.916654221581438,0.0027517083411415337,0.06774038866084682,0.92156452061355,0.7571076308819253,0.0026087183739594844,0.010043309259017863
328,binary,robust,pca,filter_anova,knn,0.9240863656330279,0.9876381211078824,0.628253920704246,0.7677592619610069,0.9180515263982117,0.002689388997775133,0.06644755565988203,0.92156452061355,0.7571076308819253,0.002521845019477942,0.010651631079081514
329,binary,robust,pca,filter_correlation,knn,0.9240863656330279,0.9876381211078824,0.628253920704246,0.7677592619610069,0.9180515263982117,0.0028180136772182336,0.0677303753230565,0.92156452061355,0.7571076308819253,0.002521845019477942,0.010651631079081514
330,binary,standard,none,embedded_l1,knn,0.9236518174019169,0.9882430041175643,0.6256605426406727,0.7659443228909173,0.9105863288791977,0.006995069338396766,0.11744041666194481,0.92156452061355,0.7571076308819253,0.0020872967883669435,0.008836692008991953
331,binary,robust,svd,wrapper_rfe,knn,0.9236516813078891,0.9842781292532269,0.6282578921867322,0.7667987375818148,0.6357100065214768,0.002301832990876,0.06713744434334026,0.92156452061355,0.7571076308819253,0.0020871606943391185,0.009691106699889485
332,binary,robust,none,embedded_l1,knn,0.9235646038123658,0.9916087345029809,0.6230439030368226,0.7649786362048233,0.6343076045798489,0.007717194336388834,0.1390085553284734,0.92156452061355,0.7571076308819253,0.0020000831988158385,0.007871005322897973
333,binary,standard,pca,embedded_l1,knn,0.9233043693486672,0.9836439951906808,0.6269597847683435,0.7657856836992502,0.9198541753674457,0.008947111006515667,0.09109251399058843,0.92156452061355,0.7571076308819253,0.0017398487351172331,0.00867805281732481
334,binary,standard,pca,wrapper_rfe,knn,0.9233043693486672,0.9836439951906808,0.6269597847683435,0.7657856836992502,0.9198541753674457,0.0026423193339723335,0.06594350000765793,0.92156452061355,0.7571076308819253,0.0017398487351172331,0.00867805281732481
335,binary,quantile,svd,filter_correlation,decision_tree,0.9227822219282591,0.8709172526639882,0.7208728637679384,0.7887254846275605,0.8309026016060629,0.1535349863406736,0.00032165266262983334,0.9346950992495185,0.8264764497588925,-0.011912877321259452,-0.037750965131331915
336,binary,quantile,none,wrapper_rfe,knn,0.9222600518255132,0.963748134222492,0.6352000435728364,0.7650715190195324,0.6389558242978678,0.0029789446659075334,0.06800505565479394,0.92156452061355,0.7571076308819253,0.0006955312119631962,0.007963888137607067
337,binary,quantile,svd,filter_anova,decision_tree,0.9221737908941572,0.8731401419711228,0.7147828790524725,0.7860487773714467,0.830021182456571,0.16050266699555016,0.00032379133820836667,0.9346950992495185,0.8264764497588925,-0.01252130835536136,-0.04042767238744571
338,binary,quantile,svd,ga_selection,mlp_ann,0.9220010195257275,0.8276010974649951,0.7713384917217284,0.7973257753573262,0.9436135599552483,2.6898827363232463,0.0006906246708239666,0.9714779353247609,0.9267083134921892,-0.04947691579903335,-0.129382538134863
339,binary,quantile,pca,ga_selection,mlp_ann,0.9219128305956431,0.8174492561252142,0.7847694781358543,0.8007755006042773,0.9425720828887134,3.090131194330752,0.0007760973336795332,0.9714779353247609,0.9267083134921892,-0.04956510472911779,-0.12593281288791192
340,binary,standard,none,none,knn,0.92156452061355,0.99147385491818,0.6130476816187308,0.7571076308819253,0.9100428046888266,0.0037356809965179336,0.2722117496693196,0.92156452061355,0.7571076308819253,0.0,0.0
341,binary,minmax,none,embedded_l1,knn,0.9209557947090543,0.9906861174675821,0.6104384176252123,0.7548505210248537,0.6299611430174403,0.015785569674335368,0.2179464026606486,0.92156452061355,0.7571076308819253,-0.0006087259044956772,-0.0022571098570716153
342,binary,minmax,none,none,knn,0.9209557947090543,0.9906861174675821,0.6104384176252123,0.7548505210248537,0.6299611430174403,0.0035326666644929,0.1742379719992944,0.92156452061355,0.7571076308819253,-0.0006087259044956772,-0.0022571098570716153
343,binary,robust,pca,embedded_l1,knn,0.9206955602453557,0.98463189760264,0.6130425754269627,0.7556240051735773,0.9158486822862834,0.002517194331934,0.06259897267833966,0.92156452061355,0.7571076308819253,-0.0008689603681942826,-0.0014836257083480353
344,binary,robust,pca,wrapper_rfe,knn,0.9206955602453557,0.98463189760264,0.6130425754269627,0.7556240051735773,0.9158486822862834,0.002834208338754233,0.06331906965351657,0.92156452061355,0.7571076308819253,-0.0008689603681942826,-0.0014836257083480353
345,binary,robust,none,none,knn,0.9206079383737208,0.9914656315794353,0.6082643146412673,0.7533539385762151,0.6351288512611895,0.0036732360022142005,0.16208761099066268,0.92156452061355,0.7571076308819253,-0.0009565822398291957,-0.00375369230571021
346,binary,quantile,none,filter_anova,knn,0.9197385470411049,0.9573413116167512,0.62651214195667,0.7573004139666685,0.6407627610061987,0.0024141113293201333,0.06416816634009587,0.92156452061355,0.7571076308819253,-0.001825973572445072,0.0001927830847431311
347,binary,quantile,none,filter_chi2,knn,0.9197385470411049,0.9573413116167512,0.62651214195667,0.7573004139666685,0.6407627610061987,0.003986597323091667,0.06475918034751273,0.92156452061355,0.7571076308819253,-0.001825973572445072,0.0001927830847431311
348,binary,quantile,none,filter_correlation,knn,0.9197385470411049,0.9573413116167512,0.62651214195667,0.7573004139666685,0.6407627610061987,0.002593791335433067,0.06648580566009814,0.92156452061355,0.7571076308819253,-0.001825973572445072,0.0001927830847431311
349,binary,quantile,svd,wrapper_sfs,decision_tree,0.9166076812467373,0.8494105225232439,0.7082634068738418,0.7722803843374123,0.8316295155723443,0.08001486101420592,0.002475374989444333,0.9346950992495185,0.8264764497588925,-0.01808741800278124,-0.054196065421480144
350,binary,quantile,svd,wrapper_rfe,decision_tree,0.915651507288992,0.8558656816249618,0.6947915709255711,0.7667676559323179,0.8180594902056505,0.1815961389996422,0.00039725000776033337,0.9346950992495185,0.8264764497588925,-0.019043591960526518,-0.05970879382657457
351,binary,minmax,svd,ga_selection,svm,0.914430585082289,0.9436417059820091,0.6157556653197668,0.6669449870002881,0.6681288721261828,1.6029927636748955,0.2404150696529541,0.9759997047666888,0.9386473437523838,-0.06156911968439982,-0.27170235675209564
352,binary,quantile,pca,filter_anova,decision_tree,0.9115650799600047,0.8561891542938721,0.6704378729647571,0.751985355775929,0.8002633116264716,0.18694495799718416,0.00036397233877013337,0.9346950992495185,0.8264764497588925,-0.02313001928951386,-0.0744910939829635
353,binary,quantile,svd,wrapper_sfs,knn,0.911216270966476,0.9575055272188268,0.5821762135432093,0.7225053108325855,0.8995660379095215,0.0073552916680151995,0.05600551367388099,0.92156452061355,0.7571076308819253,-0.010348249647074037,-0.03460232004933983
354,binary,quantile,pca,filter_correlation,decision_tree,0.910695484486347,0.8510412605320431,0.6708730339743306,0.7502894459866538,0.7996615690005043,0.1557618470008795,0.0003812780002287,0.9346950992495185,0.8264764497588925,-0.023999614763171584,-0.07618700377223864
355,binary,quantile,svd,ga_selection,knn,0.9089572915619025,0.9333571653636373,0.5861102506232391,0.7198058670786928,0.8953414616708786,0.004099444670525033,0.040654916335673336,0.92156452061355,0.7571076308819253,-0.012607229051647462,-0.03730176380323258
356,binary,quantile,pca,wrapper_sfs,decision_tree,0.9078250572967198,0.8365284053250274,0.6682773864921937,0.7427249637621193,0.8168857950880137,0.0812924726730367,0.0039629993358781665,0.9346950992495185,0.8264764497588925,-0.02687004195279874,-0.08375148599677318
357,binary,quantile,svd,ga_selection,decision_tree,0.90678362043049,0.8384463689984862,0.6600325888505735,0.7380544216621093,0.8160991679098032,0.06232097232714293,0.002394263681101867,0.9346950992495185,0.8264764497588925,-0.027911478819028557,-0.08842202809678312
358,binary,quantile,pca,embedded_l1,decision_tree,0.9067833482424342,0.832018625900418,0.6687125475017673,0.7410785179839104,0.7985433383913684,0.16846570799437663,0.00033619467285456666,0.9346950992495185,0.8264764497588925,-0.027911751007084318,-0.085397931774982
